text,label
สามีเป็นมะเร็งแบบไม่ลงเม็ดโลหิตขาว อายุ 54 ก็เสียแล้ว 5ปีที่เป็นตัดม้ามกระเพาะรักษาอยู่2ที่ก็คงเสียใจเสมอมา,neutral
ทีข่าวน้ำมันเครื่องแม่งมีนักวิจัยมาวิใจ,negative
ข้าคือนินจา! เจ้าพวกทาสทั้งหลายย 100PIPERS GiveFriends100%,positive
บุรีไฟฟ้าไม่เป็นมะเร็งหราค่ะ,neutral
เบียร์ช้าง52บาท ขึ้นมาไม่เกิน60 ถุ้ย,negative
หวัดีครับ,neutral
ผมกินเเล้วรดชาติไม่อร่อยเลยสุ้ลีโอไม่ได้คับ,positive
เราก็กำลังพัฒนาครับ พัฒนาต่อไปไม่หยุดยั้ง,neutral
หาวันว่างเอา55,neutral
ไม่รุ้อ่ะ น่าจะ 3 กว่าๆมั้ง,positive
โฟกัสชานม55,neutral
ไอติมแสงโสม,neutral
ไม่อยากอ่านหนังสือแล้ว อยากสวรรคต,neutral
1 ลิตร พร้อมถุงดำ เผื่ออ้วก 55 สายเพียว ลื่นสบายคอเลยจ้า,neutral
": ความรู้เล็กๆน้อยๆวันนี้ คนที่ปรุงหรือคนคิดสูตรของเหล้าเนี่ย เค้าเรียกว่า Master blender (มาสเตอร์ เบลนเดอร์) ที่เรียกอย่างนี้เพราะว่า 100 Pipers เป็นเหล้าชนิด blended whisky หมายความว่ามีการนำเหล้าหลายๆตัวมาปรุงผสมกัน แล้วจึงออกมาเป็นอย่างที่ทุกคนได้ดื่มกัน คำว่า blend แปลว่า ""ผสม"" นั่นคือที่มาที่เรียกว่า Master blender ครับ 100PIPERS GiveFriends100%",neutral
"ก่อนหน้านี้เคยพูดถึงสิ่งที่ Isuzu D-Max ควรเพิ่มเติมหรือปรับปรุง ถ้าให้พูดแบบง่ายๆก็คือ ""ติ"" นั่นเอง ก่อนหน้านี้ก็เคยกับแบรนด์ยักษ์ใหญ่ญี่ปุ่น 2 แบรนด์มาแล้ว แบรนด์นึงมีองครักษ์มาหาว่าผมโจมตีโน่นนั่นนี่ แต่อีกแบรนด์ไม่มีเลยและยอมรับจุดตำหนิด้วยซ้ำ และก็เคยมีสมาชิกบอกให้ติแบรนด์สามเพชรบ้าง คราวนี้ผมเลยจัดให้บ้าง... ก็ Mitsubishi Triton อย่างที่หลายคนรู้กันดีว่ายอดขายรวมจากเดิมที่เคยอยู่ Top 3 ในตลาดกระบะ แต่ในช่วงปีสองปีมานี้กลายเป็นว่าแบรนด์อเมริกันอย่าง Ford ขึ้นมาเป็นอันดับ 3 แทน เรื่องแรกเลยคือหน้าตาที่หลายคนไม่ค่อยจะชอบกัน (แต่คนที่ชอบก็มี) ยังไม่ยอมปรับโฉมหน้าใหม่แม้จะล่วงเลยเข้าปีที่ 4 แล้ว ไม่อยากให้ยึดตาม Roadmap ของรุ่นเดิมๆว่าต้องปรับนิดๆหน่อยๆหรือไม่ปรับเลยตามแบบรุ่นเก่า เพราะอะไรๆมันก็เปลี่ยนไปตามเวลา คู่แข่งเริ่มมีหลายอย่างน่าสนใจมากขึ้น มันมากพอที่จะมาแย่งส่วนแบ่งยอดขายได้หรือร้ายสุดคือทำให้ตกอันดับลงได้ ฉะนั้นแม้ผมจะไม่ได้ซีเรียสมากเรื่องหน้าตาก็อยากจะให้ปรับโฉมหน้าเหมือนกัน อีกเรื่องก็คือเครื่องยนต์ของรถที่ยังคงกั๊กเครื่องดีเซล Mivec 2.4 ลิตร บล็อกล่าสุดไว้แต่รุ่นบนๆ แต่รุ่นล่างๆอย่างกระบะตอนเดียว หรือตัวเตี้ยทั้งหลายยังเป็นเครื่องเก่าอยู่ ส่งผลให้เครื่องเก่าก็ยังได้เกียร์เดิมนั่นคือ ธรรมดา 5 สปีด ส่วนเครื่องใหม่จะได้ ธรรมดา 6 สปีดแล้ว ถึงเรื่องนี้ไม่ค่อยมีใครคิดมาก แต่ผมว่าต้องมีคนอยากให้เปลี่ยนบ้าง เรื่องสุดท้ายคือระบบความปลอดภัยที่พี่มิตซูเล่นให้แค่เฉพาะตัวท็อป 4 ประตู เกียร์อัตโนมัติขับเคลื่อน 4 ล้ออย่างเดียว ทั้งรุ่นธรรมดาและพิเศษ ในขณะที่ค่ายอื่นยังดีที่ให้ในตัวขับเคลื่อน 2 ล้อบ้าง และอีกอย่างก็คือระบบความปลอดภัยมาตรฐานอย่าง ABS EBD ก็ยังไม่มาครบทุกรุ่นเลย บางคนอาจมองว่าไม่จำเป็นแต่ผมว่ามันจำเป็นมากสำหรับคนอย่างผมเลย ก็มีเพียงเท่านี้ครับ...หวังว่าทุกท่านจะยอมรับสิ่งที่ผมกล่าวมา",negative
